borough,neighborhood,address,residential_unit,commercial_unit,total_unit,land_sq_ft,gross_sq_ft,year_built,price,sale_date
5,Bulls Head,45 SIDEVIEW AVENUE,1,0,1,2500,1200,1995,495000,3/13/2017 0:00
5,New Dorp,173 WINHAM AVENUE,1,0,1,2500,1200,1970,495000,12/6/2016 0:00
2,City Island,525 MINNIEFORD AVENUE,1,0,1,2500,1345,1925,495000,5/18/2017 0:00
3,Old Mill Basin,1658 EAST 53RD   STREET,1,0,1,2500,1598,1930,495000,6/19/2017 0:00
4,South Jamaica,108-21 171ST PLACE,2,0,2,2500,1716,1920,495000,12/23/2016 0:00
5,Great Kills,144 SANDALWOOD DRIVE,2,0,2,2500,1932,1984,495000,5/12/2017 0:00
2,Parkchester,1633 GARFIELD STREET,3,0,3,2500,2096,1899,495000,4/21/2017 0:00
4,St. Albans,114-70 203RD   STREET,2,0,2,2500,2200,1945,495000,10/13/2016 0:00
5,New Dorp-Heights,103 BELFAST AVENUE,1,0,1,2426,1176,1960,495000,9/21/2016 0:00
4,Jamaica,170-11 116TH   AVENUE,1,0,1,2408,1280,1925,495000,11/30/2016 0:00
4,South Ozone Park,114-23 131ST STREET,1,0,1,2406,1664,1930,495000,1/20/2017 0:00
2,Williamsbridge,3721 WILLETT AVENUE,1,0,1,2400,1648,1920,495000,2/28/2017 0:00
5,New Dorp-Beach,287 HETT AVENUE,2,0,2,2400,2008,1986,495000,1/10/2017 0:00
4,Jamaica,87-23 160TH   STREET,2,0,2,2352,2332,1910,495000,2/22/2017 0:00
5,New Dorp-Beach,26 ROBERTS DRIVE,1,0,1,2349,1184,1960,495000,1/4/2017 0:00
2,Williamsbridge,627 EAST 222 STREET,6,1,7,2320,4988,1926,495000,12/8/2016 0:00
4,South Jamaica,105-23 171 PLACE,2,0,2,2300,1248,1920,495000,2/10/2017 0:00
2,Williamsbridge,751 EAST 218 STREET,2,0,2,2285,2800,1975,495000,5/12/2017 0:00
4,Jackson Heights,30-15 83RD   STREET,2,0,2,2225,1372,1935,495000,1/6/2017 0:00
4,Ozone Park,132-47 87TH STREET,1,0,1,2225,1596,1940,495000,6/20/2017 0:00
2,Wakefield,4224 EDSON AVE,2,0,2,2185,2124,1935,495000,4/7/2017 0:00
5,Great Kills,380 BROOKFIELD AVENUE,1,0,1,2100,1232,1975,495000,7/27/2017 0:00
4,Ozone Park,96-01 149TH   AVENUE,1,0,1,2042,1400,1940,495000,2/14/2017 0:00
4,Ozone Park,105-19 84TH STREET,1,0,1,2035,1215,1925,495000,10/18/2016 0:00
3,Sunset Park,164 26TH STREET,1,0,1,2023,635,1910,495000,7/27/2017 0:00
3,Marine Park,2136 COLEMAN STREET,1,0,1,2000,876,1925,495000,5/12/2017 0:00
3,Borough Park,5211 17TH AVENUE,1,0,1,2000,1453,1920,495000,12/14/2016 0:00
2,Pelham Parkway North,2532 BRONXWOOD AVENUE,2,0,2,2000,1960,1950,495000,3/29/2017 0:00
5,Midland Beach,1191 MASON AVENUE,1,0,1,2000,2000,2000,495000,9/6/2016 0:00
2,Morrisania,602 EAGLE AVENUE,2,0,2,2000,2280,2001,495000,9/14/2016 0:00
3,Dyker Heights,1168 66TH   STREET,6,0,6,2000,4800,1920,495000,3/24/2017 0:00
3,Flatbush-East,3903 GLENWOOD ROAD,1,0,1,1995,1344,1940,495000,5/22/2017 0:00
3,Flatbush-East,1141 SCHENECTADY AVENUE,1,0,1,1950,1678,1945,495000,11/4/2016 0:00
3,Gravesend,84 BAY 47TH STREET,2,0,2,1933,1377,1925,495000,10/24/2016 0:00
3,Flatbush-East,4513 GLENDALE COURT,2,0,2,1892,1560,1945,495000,2/24/2017 0:00
4,Corona,108-16 36TH   AVENUE,1,0,1,1884,1620,1908,495000,5/26/2017 0:00
4,Floral Park,84-28 260TH   STREET,1,0,1,1800,1188,1960,495000,8/30/2017 0:00
3,Canarsie,10408 FLATLANDS AVENUE,2,1,3,1800,2480,1930,495000,12/29/2016 0:00
3,Bedford Stuyvesant,215A LEXINGTON AVENUE,2,0,2,1667,2100,1899,495000,2/15/2017 0:00
3,East New York,755 VERMONT STREET,2,0,2,1600,1332,1899,495000,3/10/2017 0:00
3,East New York,737 VERMONT STREET,2,0,2,1600,1384,1920,495000,5/4/2017 0:00
4,Springfield Gardens,122-10 MONTAUK STREET,2,0,2,1600,2200,1930,495000,10/31/2016 0:00
4,Corona,47-19 98TH   PLACE,2,0,2,1059,1410,1920,495000,4/27/2017 0:00
4,Far Rockaway,23-30 ENRIGHT ROAD,1,0,1,4000,1885,1901,495163,6/27/2017 0:00
5,New Springville,1171 ROCKLAND AVENUE,1,0,1,3577,2420,1988,495500,8/11/2017 0:00
4,Queens Village,92-25 216TH STREET,1,0,1,3000,1919,1920,495500,6/21/2017 0:00
4,Queens Village,111-20 227TH STREET,1,0,1,4000,1120,1940,496000,8/14/2017 0:00
5,New Dorp,17 7 STREET,1,0,1,2000,1144,1980,496000,1/24/2017 0:00
3,East New York,43 CRYSTAL STREET,2,0,2,1605,1190,1910,496250,5/10/2017 0:00
5,Port Richmond,24 RIVERSIDE LANE,2,0,2,4577,2490,2015,496860,3/3/2017 0:00
5,Port Richmond,25 BAYONNE COURT,2,0,2,4144,2059,2015,496860,12/21/2016 0:00
2,Soundview,1324 ROSEDALE AVENUE,2,0,2,2800,3685,1925,496860,5/24/2017 0:00
5,Travis,152 BURKE AVENUE,1,0,1,2500,1847,2015,496860,10/6/2016 0:00
5,Arden Heights,60 ERIKA LOOP,2,0,2,1920,2285,2000,496860,9/8/2016 0:00
3,Williamsburg-Central,11 HARRISON AVENUE,3,0,3,1540,2800,1915,496860,11/23/2016 0:00
5,Eltingville,100 WOODS OF ARDEN ROAD,1,0,1,4000,1100,1955,497000,7/14/2017 0:00
4,Springfield Gardens,183-01 147TH   AVENUE,2,0,2,3294,1584,1915,497000,12/19/2016 0:00
4,Queens Village,92-01 220TH STREET,1,0,1,3000,1136,1920,497000,9/8/2016 0:00
4,Richmond Hill,104-23 110TH   STREET,1,0,1,2919,1313,1920,497000,11/15/2016 0:00
2,Schuylerville,2815 WELLMAN AVE,2,0,2,2375,2015,1960,497000,12/16/2016 0:00
3,Canarsie,684 EAST 98TH   STREET,2,0,2,2000,2208,1925,497000,12/12/2016 0:00
5,West New Brighton,126 GREENLEAF AVENUE,1,0,1,7500,1188,1945,497500,2/3/2017 0:00
5,Eltingville,543 WAINWRIGHT AVENUE,1,0,1,5000,904,1955,497500,12/19/2016 0:00
4,Queens Village,80-40 242ND   STREET,1,0,1,4183,832,1950,497500,1/30/2017 0:00
5,Arrochar,34 CONGER STREET,2,0,2,3731,1772,1925,497500,11/30/2016 0:00
5,South Beach,140 ALEX CIRCLE,1,0,1,1350,1254,2000,497800,4/14/2017 0:00
2,Soundview,108 LIGHTHOUSE COURT,2,0,2,1696,2400,2015,497874,3/28/2017 0:00
4,St. Albans,114-68 176TH   STREET,1,0,1,5000,2288,1940,498000,7/7/2017 0:00
3,Sheepshead Bay,2912 AVENUE X,0,1,1,3000,1800,1955,498000,12/22/2016 0:00
2,Country Club,3136 AMPERE AVENUE,1,0,1,2800,1985,1965,498000,5/25/2017 0:00
2,Castle Hill,2120 VIRGIL PLACE,3,0,3,2588,3600,1930,498000,11/1/2016 0:00
4,Glen Oaks,249-10 SHILOH AVENUE,1,0,1,2480,1136,1950,498000,9/19/2016 0:00
4,Richmond Hill,107-30 121 STREET,2,0,2,2050,1296,1925,498000,11/23/2016 0:00
3,Flatbush-East,4117 CLARENDON ROAD,2,0,2,2043,904,1945,498000,8/7/2017 0:00
4,Maspeth,64-17 58TH   ROAD,1,0,1,2000,1000,1920,498000,8/24/2017 0:00
4,South Jamaica,109-07 GUY R BREWER BLVD,2,0,2,2000,1340,1920,498000,5/11/2017 0:00
2,Soundview,1064 COLGATE AVE,2,0,2,2000,1860,1950,498000,6/21/2017 0:00
4,Bayside,35-21 200TH STREET,1,0,1,1848,1088,1950,498000,4/18/2017 0:00
5,Rosebank,69 DAYNA DRIVE,1,0,1,1428,1516,1985,498000,5/24/2017 0:00
5,New Dorp,305E TYSENS LANE,2,0,2,1207,1120,1997,498000,4/17/2017 0:00
2,Pelham Parkway South,2145 BOGART AVENUE,1,0,1,1800,1842,1940,498164,6/5/2017 0:00
3,East New York,299 HENDRIX STREET,2,0,2,2500,1120,1910,498200,10/26/2016 0:00
3,East New York,180 ATKINS AVENUE,3,0,3,1026,1672,1910,498250,10/13/2016 0:00
4,Maspeth,60-45 60TH   STREET,1,0,1,2500,875,1925,498750,3/16/2017 0:00
4,Floral Park,256-02 86TH AVENUE,1,0,1,2000,1024,1960,498888,7/17/2017 0:00
3,East New York,554 AUTUMN AVENUE,2,0,2,2000,2080,2006,498888,7/7/2017 0:00
4,Laurelton,137-31 228TH   STREET,1,0,1,6000,2652,1930,499000,4/28/2017 0:00
5,Eltingville,337 RETFORD AVENUE,1,0,1,5850,950,1955,499000,8/15/2017 0:00
5,Castleton Corners,1633 VICTORY BOULEVARD,2,0,2,5216,1456,1931,499000,1/13/2017 0:00
2,Castle Hill,1936 BLACKROCK AVENUE,0,0,0,5150,0,0,499000,12/16/2016 0:00
5,Annadale,102 BARCLAY AVENUE,1,0,1,5000,925,1950,499000,10/26/2016 0:00
4,Laurelton,220-47 135TH   AVENUE,2,0,2,5000,1494,1915,499000,6/19/2017 0:00
4,Far Rockaway,25-06 COLLIER AVENUE,2,0,2,4777,2847,1920,499000,9/21/2016 0:00
2,Williamsbridge,3651 OLINVILLE AVENUE,2,0,2,4750,1262,1910,499000,5/30/2017 0:00
5,Richmondtown,144 AMBER STREET,1,0,1,4165,1056,1960,499000,11/10/2016 0:00
4,Bellerose,85-44 247TH   STREET,1,0,1,4000,876,1945,499000,3/6/2017 0:00
5,Willowbrook,238 BYRNE AVENUE,1,0,1,4000,1040,1955,499000,7/21/2017 0:00
4,South Ozone Park,117-39 126TH   STREET,1,0,1,4000,1216,1920,499000,1/31/2017 0:00
4,Rosedale,133-48 244TH STREET,1,0,1,4000,1218,1950,499000,6/27/2017 0:00
4,Springfield Gardens,134-12 155TH   STREET,1,0,1,4000,1235,1950,499000,12/27/2016 0:00
4,Hollis,100-42 199TH   STREET,1,0,1,4000,1610,1935,499000,8/17/2017 0:00
4,St. Albans,110-47 199TH STREET,1,0,1,4000,1780,1930,499000,4/6/2017 0:00
4,Springfield Gardens,137-42 169TH   STREET,1,0,1,4000,1800,1920,499000,10/13/2016 0:00
4,Hollis,104-19 197TH   STREET,1,0,1,4000,1812,1935,499000,11/8/2016 0:00
5,Eltingville,153 SHOTWELL AVENUE,2,0,2,3854,2000,1980,499000,9/9/2016 0:00
2,Throgs Neck,221 REYNOLDS AVENUE,1,0,1,3832,1732,1940,499000,4/17/2017 0:00
5,Silver Lake,318 SHARON AVENUE,1,0,1,3550,1200,1899,499000,3/23/2017 0:00
2,Wakefield,1011 EAST 241 STREET,2,0,2,3500,1478,1920,499000,9/20/2016 0:00
4,South Ozone Park,131-21 134TH   STREET,1,0,1,3289,1298,1930,499000,5/4/2017 0:00
5,Mariners Harbor,235 DIXON AVENUE,1,0,1,3252,1727,2016,499000,5/1/2017 0:00
4,Laurelton,220-21 134TH ROAD,1,0,1,3242,1242,1930,499000,3/8/2017 0:00
5,New Springville,1412 FOREST HILL ROAD,2,0,2,3201,2248,1980,499000,12/28/2016 0:00
4,Laurelton,217-10 136TH   AVENUE,1,0,1,3200,1509,1925,499000,1/11/2017 0:00
4,Rosedale,20 1ST STREET,3,0,3,3072,1232,1905,499000,3/9/2017 0:00
2,Throgs Neck,3060 BARKLEY AVENUE,1,0,1,3025,1070,1930,499000,12/22/2016 0:00
4,Flushing-South,61-36 157TH   STREET,1,0,1,3000,1207,1945,499000,2/6/2017 0:00
4,Richmond Hill,104-71 125TH STREET,1,0,1,3000,1248,1925,499000,9/22/2016 0:00
5,Castleton Corners,71 CHANDLER AVENUE,2,0,2,3000,1480,1940,499000,2/10/2017 0:00
4,Queens Village,89-92 221ST   STREET,1,0,1,3000,1520,1925,499000,7/11/2017 0:00
4,St. Albans,115-45 198TH STREET,1,0,1,3000,1530,1925,499000,11/14/2016 0:00
4,South Ozone Park,124-06 116 AVENUE,2,0,2,3000,1892,2006,499000,3/17/2017 0:00
2,Williamsbridge,856 EAST 228TH STREET,2,0,2,2997,2800,1960,499000,5/9/2017 0:00
5,Eltingville,44 VON BRAUN AVENUE,1,0,1,2933,1332,1980,499000,4/28/2017 0:00
5,Richmondtown,27 HITCHCOCK AVENUE,1,0,1,2856,1360,1965,499000,2/7/2017 0:00
2,Country Club,3134 AMPERE AVENUE,1,0,1,2800,1985,1965,499000,3/3/2017 0:00
3,Cypress Hills,9 FANCHON PLACE,2,0,2,2753,2310,1910,499000,7/21/2017 0:00
5,Bulls Head,202 KIRSHON AVENUE,1,0,1,2750,1440,1975,499000,11/8/2016 0:00
5,New Dorp-Beach,38 PELICAN CIRCLE,1,0,1,2729,1825,1997,499000,6/2/2017 0:00
4,Ozone Park,107-56 87TH STREET,2,0,2,2600,1024,1925,499000,10/5/2016 0:00
4,Queens Village,93-35 214TH   PLACE,1,0,1,2600,1216,1920,499000,7/7/2017 0:00
3,Bedford Stuyvesant,135 FRANKLIN AVENUE,0,0,0,2500,0,0,499000,2/15/2017 0:00
2,Baychester,1607 ADEE AVE,1,0,1,2500,1944,1960,499000,5/26/2017 0:00
4,Richmond Hill,107-05 101ST   AVENUE,1,1,2,2500,2572,1910,499000,1/31/2017 0:00
2,Pelham Gardens,2413 LODOVICK AVENUE,2,0,2,2500,2980,2010,499000,1/10/2017 0:00
2,Pelham Gardens,2421 LODOVICK AVE,2,0,2,2500,3084,2010,499000,9/28/2016 0:00
5,New Springville,142 VASSAR STREET,1,0,1,2470,2248,1982,499000,1/20/2017 0:00
5,Oakwood-Beach,349 FAIRBANKS AVENUE,1,0,1,2458,1536,1978,499000,3/7/2017 0:00
2,Country Club,3205 AMPERE AVENUE,1,0,1,2450,1632,1960,499000,2/7/2017 0:00
5,Midland Beach,465 DONGAN HILLS AVENUE,1,0,1,2400,1500,2003,499000,9/16/2016 0:00
5,Rossville,181 DAHLIA STREET,1,0,1,2386,1548,1996,499000,9/22/2016 0:00
4,Queens Village,91-11 213 STREET,1,0,1,2375,1136,1920,499000,10/28/2016 0:00
2,Baychester,4019 DYRE AVENUE,2,0,2,2323,1734,1965,499000,5/18/2017 0:00
3,Mill Basin,2655 EAST 63RD   STREET,1,0,1,2100,1152,1960,499000,1/6/2017 0:00
3,Flatbush-North,712 FENIMORE STREET,3,0,3,2008,2720,1930,499000,1/9/2017 0:00
4,South Ozone Park,122-02 LINDEN BOULEVARD,1,0,1,2000,840,1930,499000,6/14/2017 0:00
5,Manor Heights,21 LIVINGSTON AVENUE,1,0,1,2000,900,2001,499000,9/15/2016 0:00
3,Sheepshead Bay,2812 AVENUE Z,1,0,1,2000,1156,1905,499000,5/16/2017 0:00
3,Flatbush-East,1033 E 39TH STREET,1,0,1,2000,1310,1910,499000,9/28/2016 0:00
3,Old Mill Basin,1460 EAST 65TH   STREET,1,0,1,2000,1368,1920,499000,11/8/2016 0:00
3,Flatbush-East,1323 BROOKLYN AVENUE,1,0,1,2000,1482,1925,499000,11/15/2016 0:00
2,Williamsbridge,1030 EAST 222ND STREET,2,0,2,2000,1560,1955,499000,1/20/2017 0:00
2,Soundview,436 BOLTON AVENUE,3,0,3,1950,2650,1970,499000,11/18/2016 0:00
4,Hollis,211-71 JAMAICA AVENUE,1,1,2,1919,2200,1931,499000,3/9/2017 0:00
4,Woodhaven,91-26 81 STREET,1,0,1,1858,1344,1920,499000,10/27/2016 0:00
4,Richmond Hill,108-12 JAMAICA AVENUE,1,1,2,1747,2600,1920,499000,1/18/2017 0:00
2,Throgs Neck,2615 HARDING AVENUE,1,0,1,1710,1368,1965,499000,6/20/2017 0:00
4,Maspeth,53-14 GRAND AVENUE,0,1,1,1683,1377,1960,499000,2/6/2017 0:00
5,Rosebank,20 IMPALA COURT,1,0,1,1457,1260,2002,499000,5/31/2017 0:00
3,Gerritsen Beach,2852 GERRITSEN AVENUE,1,0,1,1440,1216,1955,499000,5/15/2017 0:00
4,Flushing-North,47-08 195 STREET,1,0,1,1080,1744,1960,499000,6/20/2017 0:00
2,Morris Park,830 KINSELLA STREET,1,0,1,875,1432,1970,499000,4/24/2017 0:00
2,Wakefield,1047 EAST 241 STREET,2,0,2,2600,1440,1925,499200,6/27/2017 0:00
5,Great Kills,17 THAYER PLACE,1,0,1,2376,1232,1965,499200,6/12/2017 0:00
3,Canarsie,1445 EAST 100 STREET,2,0,2,2975,1560,1960,499408,7/13/2017 0:00
5,West New Brighton,443 BEMENT AVENUE,1,0,1,6000,1740,1910,499500,11/10/2016 0:00
5,Castleton Corners,21 WHEELER AVENUE,2,0,2,3600,1786,1975,499500,4/28/2017 0:00
4,Hammels,199 CROSS BAY PARKWAY,2,0,2,3024,2730,2002,499500,8/17/2017 0:00
3,East New York,115 ATKINS AVE,2,0,2,2500,2500,1935,499500,10/12/2016 0:00
4,Richmond Hill,104-20 107TH STREET,1,0,1,2350,1280,1920,499887,11/28/2016 0:00
4,Ozone Park,105-46 90TH   STREET,1,0,1,2242,1328,1930,499888,11/29/2016 0:00
2,Schuylerville,2866 DUDLEY AVENUE,3,0,3,2375,3207,1950,499890,7/19/2017 0:00
5,Sunnyside,20 BRISTOL AVENUE,1,0,1,58375,25375,2012,499900,9/7/2016 0:00
5,Rossville-Richmond Valley,11 MADSEN AVENUE,2,0,2,16224,3000,2006,499900,2/16/2017 0:00
4,Whitestone,2-38 147TH   PLACE,1,0,1,7210,1400,1920,499900,8/17/2017 0:00
5,New Dorp,473 TYSENS LANE,2,0,2,6180,1408,1960,499900,2/23/2017 0:00
5,Castleton Corners,254 DUBOIS AVENUE,1,0,1,4755,1043,1915,499900,5/15/2017 0:00
4,Springfield Gardens,183-26-28 140TH AVENUE,2,0,2,4686,1800,1950,499900,4/26/2017 0:00
5,Great Kills,66 WIMAN AVENUE,2,0,2,4600,1729,1955,499900,4/12/2017 0:00
4,South Jamaica,163-18 MATHIAS AVENUE,1,0,1,4080,1182,1910,499900,9/6/2016 0:00
4,Bayside,56-20 220TH   STREET,1,0,1,4000,968,1950,499900,10/14/2016 0:00
4,Laurelton,133-21 226TH STREET,1,0,1,3200,1835,1940,499900,3/30/2017 0:00
5,Dongan Hills,9 DUMONT AVENUE,1,0,1,2860,2060,2013,499900,11/4/2016 0:00
5,New Springville,266 NOME AVENUE,2,0,2,2600,1776,1981,499900,6/27/2017 0:00
5,Livingston,163 BEMENT COURT,1,0,1,2496,1296,1935,499900,6/2/2017 0:00
5,Bulls Head,94 SIDEVIEW AVENUE,1,0,1,2400,1584,1975,499900,11/2/2016 0:00
2,Baychester,4048 DEREIMER AVE,1,0,1,2375,1224,1930,499900,5/1/2017 0:00
5,New Springville,137 LEWISTON STREET,1,0,1,2500,1640,1993,499988,11/22/2016 0:00
4,Rosedale,241-28 148TH AVENUE,2,0,2,4000,1201,1950,499990,7/21/2017 0:00
2,Pelham Gardens,2544 WOODHULL AVENUE,1,0,1,2500,1360,1940,499990,3/23/2017 0:00
3,Flatlands,5422 AVENUE I,2,0,2,2475,1606,1940,499990,3/16/2017 0:00
5,Travis,120 ALBERTA AVENUE,1,0,1,2240,1800,2003,499990,12/27/2016 0:00
2,Parkchester,1653 UNIONPORT ROAD,3,0,3,2455,1786,1920,499995,10/13/2016 0:00
5,West New Brighton,407 HENDERSON AVENUE,1,0,1,18325,4360,1920,499999,4/5/2017 0:00
5,Great Kills,92 DRIGGS STREET,1,0,1,6120,1008,1930,499999,6/27/2017 0:00
2,Soundview,410 THIERIOT AVENUE,2,0,2,5000,3110,1930,499999,8/2/2017 0:00
4,Cambria Heights,117-28 222 STREET,1,0,1,4500,1898,1940,499999,4/28/2017 0:00
5,Arden Heights,74 RUSSEK DRIVE,1,0,1,3600,2545,1975,499999,9/14/2016 0:00
4,St. Albans,191-29 112TH   ROAD,1,0,1,3400,1280,1930,499999,10/20/2016 0:00
5,Bulls Head,172 JULES DRIVE,2,0,2,3388,1868,1960,499999,12/29/2016 0:00
4,Rosedale,241-05 145TH AVENUE,1,0,1,3000,1640,1925,499999,6/30/2017 0:00
3,Flatlands,1421 EAST 46TH   STREET,2,0,2,2500,1472,1920,499999,12/6/2016 0:00
5,New Springville,26 SHALE STREET,1,0,1,2500,1640,1993,499999,9/16/2016 0:00
3,Cypress Hills,263 NICHOLS AVE,2,0,2,2500,2080,1905,499999,3/3/2017 0:00
4,Jamaica,116-51 147TH STREET,1,0,1,2300,1280,1935,499999,6/16/2017 0:00
5,Tottenville,461 CRAIG AVENUE,1,0,1,2172,1470,1997,499999,12/28/2016 0:00
5,Great Kills,451 RIDGEWOOD AVENUE,1,0,1,2045,1200,2000,499999,6/9/2017 0:00
3,Sheepshead Bay,2616 EAST 28TH   STREET,1,1,2,2000,895,1940,499999,6/27/2017 0:00
2,Mount Hope,1988 MORRIS AVE,2,0,2,2000,3192,1899,499999,12/16/2016 0:00
5,Arden Heights,131 GREEN VALLEY ROAD,2,0,2,1938,2248,1983,499999,6/26/2017 0:00
4,Queens Village,91-01 222ND   STREET,2,0,2,1800,1224,1940,499999,9/27/2016 0:00
3,East New York,93 GLEN STREET,1,0,1,1680,1140,1920,499999,3/24/2017 0:00
3,East New York,755 BELMONT AVENUE,1,0,1,1600,850,1901,499999,3/29/2017 0:00
4,Woodhaven,90-38 84 STREET,2,1,3,1029,1900,1920,499999,9/22/2016 0:00
5,West New Brighton,215 PROSPECT AVENUE,1,0,1,15750,4120,1901,500000,11/9/2016 0:00
5,Rossville-Charleston,12 WINANT PLACE,1,0,1,11880,844,1930,500000,2/22/2017 0:00
2,Baychester,3640 DYRE AVENUE,0,1,1,10130,6150,1957,500000,7/18/2017 0:00
5,Pleasant Plains,6210 AMBOY ROAD,2,0,2,9649,2012,1945,500000,5/26/2017 0:00
4,Rego Park,67-69 WOODHAVEN BLVD.,0,1,1,9468,575,1940,500000,4/3/2017 0:00
2,Hunts Point,1330 EAST BAY AVENUE,0,1,1,9400,120,1931,500000,4/13/2017 0:00
5,Concord,651 TARGEE STREET,0,1,1,9375,2000,1960,500000,11/4/2016 0:00
3,Flatbush-Central,571 CONEY ISLAND AVENUE,0,0,0,9352,1782,1952,500000,6/13/2017 0:00
3,Seagate,BEACH 50 STREET,0,0,0,8283,0,0,500000,3/1/2017 0:00
2,City Island,49 CARROLL STREET,2,0,2,8281,3725,1920,500000,6/15/2017 0:00
3,Bushwick,1595 BROADWAY,0,0,0,7840,9520,1910,500000,5/17/2017 0:00
2,Pelham Gardens,2224 LODOVICK AVENUE,1,0,1,7500,2855,1965,500000,8/10/2017 0:00
3,Bergen Beach,1335 EAST 65TH   STREET,1,0,1,7200,1026,1925,500000,12/6/2016 0:00
5,New Dorp,85 ALLISON AVENUE,1,0,1,6900,900,1945,500000,3/31/2017 0:00
4,Jamaica,143-16 SUTTER AVENUE,1,0,1,6880,1372,1925,500000,6/16/2017 0:00
2,Baychester,3403 GUNTHER,2,0,2,6661,2600,1955,500000,5/8/2017 0:00
4,Flushing-North,56-07 FRESH MEADOW,1,0,1,6548,3155,1950,500000,9/20/2016 0:00
5,Great Kills,45 SCHLEY AVENUE,1,0,1,6300,1240,1960,500000,1/12/2017 0:00
2,Baychester,2230 HOLLERS AVENUE,1,0,1,6250,1696,1920,500000,10/14/2016 0:00
5,Westerleigh,32 DEVENS STREET,2,0,2,6120,2266,1970,500000,2/13/2017 0:00
4,South Jamaica,163-32 MATHIAS AVENUE,1,0,1,6071,1190,1920,500000,1/23/2017 0:00
5,Pleasant Plains,212 WOODVALE AVENUE,1,0,1,6006,784,1940,500000,1/12/2017 0:00
5,Grymes Hill,630 VAN DUZER STREET,2,0,2,6000,2228,1920,500000,12/28/2016 0:00
5,Dongan Hills-Colony,11 DALEMERE ROAD,1,0,1,6000,2824,1955,500000,10/20/2016 0:00
5,Great Kills,6 IRONWOOD STREET,2,0,2,6000,2860,1985,500000,1/18/2017 0:00
3,Borough Park,1420 45TH   STREET,1,1,2,6000,3040,1920,500000,12/22/2016 0:00
5,Grasmere,469 ODER AVENUE,1,0,1,5967,864,1950,500000,1/20/2017 0:00
5,Westerleigh,48 COLLFIELD AVENUE,1,0,1,5900,972,1950,500000,1/16/2017 0:00
2,Bronxdale,3207 BARKER AVENUE,2,0,2,5896,1778,1920,500000,12/2/2016 0:00
2,City Island,164 DITMARS STREET,1,0,1,5225,1040,1925,500000,9/7/2016 0:00
5,Dongan Hills-Colony,76 VISTA AVENUE,1,0,1,5000,868,1960,500000,6/12/2017 0:00
4,Richmond Hill,9714 123 STREET,2,0,2,4563,1508,1925,500000,10/27/2016 0:00
5,Huguenot,408 RAMONA AVENUE,1,0,1,4410,2087,1976,500000,10/12/2016 0:00
5,Manor Heights,310 ELVIN STREET,1,0,1,4300,912,1955,500000,12/7/2016 0:00
4,Queens Village,8811 213 ST,2,0,2,4200,1321,1955,500000,10/6/2016 0:00
5,Bulls Head,37 OLIVER PLACE,2,0,2,4200,1800,1970,500000,5/2/2017 0:00
4,Jamaica,115-26 158TH   STREET,2,0,2,4075,2160,1998,500000,8/21/2017 0:00
5,Westerleigh,107 BRYSON AVENUE,1,0,1,4000,1054,1940,500000,6/15/2017 0:00
5,Annadale,656 SYCAMORE STREET,1,0,1,4000,1064,1940,500000,11/18/2016 0:00
4,Floral Park,83-08 267TH   STREET,1,0,1,4000,1076,1955,500000,1/31/2017 0:00
4,Flushing-North,45-31 195TH   STREET,1,0,1,4000,1114,1955,500000,7/24/2017 0:00
4,Floral Park,83-22 264TH   STREET,1,0,1,4000,1140,1960,500000,1/11/2017 0:00
4,Bellerose,83-43 251ST   STREET,1,0,1,4000,1235,1950,500000,11/10/2016 0:00
4,St. Albans,112-21 180TH   STREET,1,0,1,4000,1242,1940,500000,1/27/2017 0:00
4,South Jamaica,105-35 171 STREET,2,0,2,4000,1260,1930,500000,6/8/2017 0:00
5,Clove Lakes,599 OAKLAND AVENUE,1,0,1,4000,1294,1935,500000,9/13/2016 0:00
4,South Ozone Park,150-06 130TH STREET,2,0,2,4000,1304,1950,500000,4/21/2017 0:00
4,Jamaica,120-18 171 STREET,2,0,2,4000,1310,1945,500000,4/25/2017 0:00
5,Eltingville,259 SEIDMAN AVENUE,1,0,1,4000,1388,1962,500000,9/28/2016 0:00
4,Laurelton,137-15 226 STREET,1,0,1,4000,1592,1940,500000,7/24/2017 0:00
4,Queens Village,109-67 209TH   PLACE,1,0,1,4000,1604,1935,500000,1/13/2017 0:00
4,Hollis,99-10 191ST STREET,1,0,1,4000,1632,1925,500000,4/27/2017 0:00
5,Eltingville,28 SCRANTON AVENUE,1,0,1,4000,1648,1965,500000,11/23/2016 0:00
4,Flushing-North,56-12 195TH   STREET,1,0,1,4000,1725,1960,500000,11/10/2016 0:00
4,St. Albans,111-32 200 STREET,2,0,2,4000,1950,1925,500000,9/30/2016 0:00
4,Jamaica,115-41 157TH STREET,2,0,2,4000,2050,1960,500000,3/1/2017 0:00
4,St. Albans,111-26 198TH   STREET,1,0,1,4000,2142,1925,500000,6/16/2017 0:00
4,South Ozone Park,127-07 SUTTER AVENUE,2,0,2,4000,2164,1920,500000,6/19/2017 0:00
4,Rockaway Park,425 BEACH 120TH STREET,1,0,1,4000,2300,1929,500000,1/4/2017 0:00
4,Howard Beach,159-42 86TH   STREET,1,0,1,4000,2320,1960,500000,10/6/2016 0:00
2,City Island,228 KIRBY STREET,2,0,2,4000,2800,1940,500000,8/25/2017 0:00
4,Hillcrest,158-13 GOETHALS AVENUE,1,0,1,3903,1600,1920,500000,5/5/2017 0:00
