borough,neighborhood,address,residential_unit,commercial_unit,total_unit,land_sq_ft,gross_sq_ft,year_built,price,sale_date
3,Manhattan Beach,50 EXETER STREET,1,0,1,3000,2490,1950,890000,1/20/2017 0:00
3,Madison,2224 AVENUE R,1,0,1,2800,1710,1920,890000,1/18/2017 0:00
4,Middle Village,6630 PLEASANTVIEW STREET,2,0,2,2545,2120,1925,890000,1/20/2017 0:00
4,Richmond Hill,97-27 132ND STREET,3,0,3,2523,3000,2006,890000,3/27/2017 0:00
4,Flushing-North,134-02 59TH AVENUE,2,0,2,2500,2184,1999,890000,8/3/2017 0:00
4,Richmond Hill,94-19 110 STREET,3,0,3,2500,2356,1920,890000,7/31/2017 0:00
4,Glendale,88-42 81ST AVENUE,2,0,2,2442,2484,1930,890000,11/2/2016 0:00
4,Forest Hills,70-39 LOUBET STREET,1,0,1,2400,1280,1920,890000,1/12/2017 0:00
4,Elmhurst,40-59 GLEANE STREET,1,0,1,2371,2034,1915,890000,10/12/2016 0:00
3,Sheepshead Bay,2520 AVENUE X,2,0,2,2200,2072,1945,890000,2/13/2017 0:00
4,Elmhurst,43-18 FORLEY STREET,1,0,1,2100,2038,1920,890000,7/28/2017 0:00
3,Dyker Heights,1369 78TH   STREET,1,0,1,2000,1485,1930,890000,7/26/2017 0:00
3,Gravesend,1527 WEST 3RD   STREET,2,0,2,2000,1790,1920,890000,1/10/2017 0:00
4,College Point,11-73 129TH   STREET,3,0,3,2000,1800,1960,890000,12/2/2016 0:00
3,Madison,2041 EAST 22ND   STREET,1,0,1,2000,1844,1925,890000,4/25/2017 0:00
3,Gravesend,2055 WEST 5TH   STREET,2,0,2,2000,2112,1925,890000,2/21/2017 0:00
3,Sheepshead Bay,4271 BEDFORD AVENUE,1,0,1,2000,2180,1935,890000,2/6/2017 0:00
4,Middle Village,66-30 74TH STREET,2,0,2,2000,3000,1901,890000,1/27/2017 0:00
4,So. Jamaica-Baisley Park,114-50 146TH   STREET,1,0,1,2000,896,1925,0,3/13/2017 0:00
4,So. Jamaica-Baisley Park,119-19 146TH   STREET,1,0,1,2000,896,1925,0,9/12/2016 0:00
4,So. Jamaica-Baisley Park,150-21 116TH   AVENUE,1,0,1,2000,896,1930,0,1/24/2017 0:00
4,So. Jamaica-Baisley Park,150-52 116TH ROAD,1,0,1,2000,896,1925,0,11/21/2016 0:00
4,South Ozone Park,116-27 131ST   STREET,1,0,1,2000,896,1930,0,7/19/2017 0:00
4,South Ozone Park,117-27 124 STREET,1,0,1,2000,896,1930,0,3/24/2017 0:00
3,Dyker Heights,1250 BAY RIDGE PARKWAY,2,0,2,1983,1440,1920,890000,2/28/2017 0:00
4,Flushing-South,144-32 69TH ROAD,2,0,2,1900,1360,1940,890000,4/20/2017 0:00
3,Borough Park,1967 61ST STREET,1,0,1,1800,1476,1905,890000,4/10/2017 0:00
3,Bedford Stuyvesant,753 MONROE STREET,1,0,1,1667,2001,1899,890000,3/23/2017 0:00
4,Richmond Hill,103-08 LIBERTY AVENUE,4,0,4,1600,2270,1920,890000,8/28/2017 0:00
4,Corona,37-12 103 ST,2,0,2,1500,1500,1935,890000,1/5/2017 0:00
3,Bay Ridge,6821 MADELINE COURT,1,0,1,1411,1192,1925,890000,4/3/2017 0:00
4,Middle Village,69-05 JUNIPER BOULEVARD S,2,0,2,1380,1668,2002,890000,6/16/2017 0:00
4,Astoria,19-09 21ST DRIVE,2,0,2,1360,1440,1940,890000,7/25/2017 0:00
5,Oakwood,32 CHAMPLAIN AVENUE,1,0,1,5000,942,1955,890968,4/10/2017 0:00
5,Dongan Hills-Colony,18 DELAWARE STREET,1,0,1,4000,1286,1950,890968,12/14/2016 0:00
5,Dongan Hills,59 DELAWARE AVENUE,1,0,1,3761,2050,2016,890968,5/8/2017 0:00
4,Maspeth,50-36 61ST   STREET,3,0,3,2000,2090,1940,891000,9/20/2016 0:00
4,Little Neck,264-23 GRAND CENTRAL PARKWA,1,0,1,6990,2268,1955,891650,8/22/2017 0:00
5,Willowbrook,945 FOREST HILL ROAD,2,0,2,11200,2080,1960,892000,6/9/2017 0:00
4,South Jamaica,111-30 156TH   STREET,1,0,1,2000,920,1940,0,4/6/2017 0:00
4,South Jamaica,111-40 156 STREET,1,0,1,2000,920,1940,0,6/15/2017 0:00
5,Richmondtown,257 BARBARA STREET,1,0,1,4830,2640,1982,892000,10/28/2016 0:00
4,Glendale,91-11 71ST ROAD,1,0,1,2800,1272,1925,892000,2/2/2017 0:00
4,So. Jamaica-Baisley Park,161-15 122ND AVENUE,1,0,1,2000,924,1925,0,8/3/2017 0:00
4,East Elmhurst,99-16 31 AVENUE,2,0,2,2375,1600,1935,892000,11/15/2016 0:00
3,Sunset Park,359 48TH STREET,2,0,2,2003,2390,1910,892000,9/26/2016 0:00
3,Dyker Heights,1353 76TH   STREET,1,0,1,2267,1478,1920,892400,2/28/2017 0:00
4,Hollis,100-33 202ND   STREET,1,0,1,2000,928,1930,0,3/21/2017 0:00
4,Flushing-South,141-27 73RD   TERRACE,1,0,1,4000,1299,1945,893000,9/30/2016 0:00
4,Middle Village,71-11 60TH   AVENUE,2,0,2,2090,2365,1960,893000,5/23/2017 0:00
4,Little Neck,37-03 LITTLE NECK PARKWAY,1,0,1,6720,1638,1950,894000,12/13/2016 0:00
4,South Jamaica,104-18 177TH   STREET,1,0,1,2000,938,1920,0,12/23/2016 0:00
3,Bergen Beach,1241 EAST 66TH   STREET,3,0,3,4619,3248,1970,894000,7/28/2017 0:00
3,Midwood,1414 EAST 29TH   STREET,1,0,1,3250,1439,1920,894000,5/15/2017 0:00
4,Springfield Gardens,130-15 161 STREET,1,0,1,2000,945,1940,0,2/21/2017 0:00
3,Madison,1876 EAST 23RD   STREET,1,0,1,2667,1472,1920,894000,1/30/2017 0:00
3,Sheepshead Bay,2820 AVENUE Y,2,0,2,2200,1578,1940,894000,8/17/2017 0:00
3,Gravesend,2165 WEST 7TH STREET,1,0,1,2000,952,1920,0,3/30/2017 0:00
4,South Ozone Park,124-21 115TH   AVENUE,1,0,1,2000,952,1925,0,6/24/2017 0:00
4,Maspeth,59-67 FRESH POND ROAD,3,0,3,1769,2698,1965,894000,11/1/2016 0:00
3,Ocean Hill,97 SARATOGA AVENUE,2,0,2,1420,2238,1931,894000,11/28/2016 0:00
3,Bushwick,1043 HALSEY STREET,2,0,2,2000,3300,1920,894595,6/22/2017 0:00
4,Flushing-North,32-11 146TH STREET,1,0,1,7700,1936,1915,895000,7/12/2017 0:00
4,Holliswood,86-05 188TH STREET,1,0,1,5580,1785,1955,895000,11/29/2016 0:00
4,St. Albans,114-04 199TH   STREET,2,0,2,5000,1129,1945,895000,5/25/2017 0:00
4,South Jamaica,110-35 164TH   STREET,1,0,1,2000,963,1920,0,12/17/2016 0:00
4,Long Island City,3623 24TH STREET,1,0,1,4575,2666,1901,895000,1/18/2017 0:00
4,Bayside,24-11 202ND STREET,1,0,1,4275,1043,1960,895000,8/28/2017 0:00
5,Annadale,1076 ARDEN AVENUE,2,0,2,4200,2044,2012,895000,6/29/2017 0:00
4,Far Rockaway,786 CAFFREY AVENUE,1,0,1,4052,1472,1955,895000,5/1/2017 0:00
4,Woodhaven,91-11 85TH   ROAD,2,0,2,4033,2804,1910,895000,3/15/2017 0:00
4,Flushing-North,43-12 167TH STREET,1,0,1,4000,1542,1925,895000,5/22/2017 0:00
3,Old Mill Basin,2067 PEARSON STREET,2,0,2,2683,3682,1970,895000,6/6/2017 0:00
4,South Ozone Park,116-32 133RD   STREET,1,0,1,2000,990,1930,0,6/26/2017 0:00
4,Jackson Heights,37-16 94TH STREET,2,0,2,2600,2040,1920,895000,3/9/2017 0:00
3,Midwood,1077 EAST 29TH STREET,1,0,1,2100,1376,1925,895000,5/25/2017 0:00
3,Madison,2111 EAST 21ST STREET,1,0,1,2000,992,1920,0,11/7/2016 0:00
3,Flatlands,1644 EAST 49TH STREET,1,0,1,2000,994,1925,0,5/16/2017 0:00
3,Bushwick,38 ABERDEEN ST,2,0,2,2000,2100,1901,895000,4/13/2017 0:00
3,Ocean Parkway-South,2248 WEST STREET,2,0,2,2000,3120,1920,895000,9/28/2016 0:00
3,Flatbush-Central,1778 NOSTRAND AVENUE,3,1,4,2000,3300,1936,895000,4/24/2017 0:00
3,Bensonhurst,7510 17TH AVENUE,2,0,2,1656,1368,1930,895000,1/4/2017 0:00
4,Far Rockaway,818 JARVIS AVENUE,1,0,1,9647,3203,2016,895070,12/28/2016 0:00
5,Port Richmond,27 LINDA COURT,1,0,1,2000,1000,1997,0,3/3/2017 0:00
3,East New York,864 ELTON STREET,6,1,7,3400,5508,1950,895640,5/8/2017 0:00
5,New Dorp-Heights,24 DI MARCO PLACE,1,0,1,4924,2180,2015,895958,9/23/2016 0:00
4,Flushing-North,57-36 156TH STREET,1,0,1,2500,1056,1960,896000,10/7/2016 0:00
3,East New York,450 ELTON STREET,0,0,0,3137,0,0,896060,12/23/2016 0:00
4,Flushing-North,197-01 58 AVENUE,1,0,1,4500,1185,1945,896500,11/15/2016 0:00
5,Richmondtown,240 MACE STREET,1,0,1,6000,3134,1993,897500,10/18/2016 0:00
4,Maspeth,61-54 55TH   DRIVE,3,0,3,2500,3276,1930,897750,6/9/2017 0:00
3,Gravesend,1624 WEST 5TH STREET,2,0,2,2000,1010,1925,0,12/5/2016 0:00
3,Gravesend,1624 WEST 5TH STREET,2,0,2,2000,1010,1925,0,12/5/2016 0:00
3,Gravesend,1624 WEST 5TH STREET,2,0,2,2000,1010,1925,0,12/5/2016 0:00
4,Flushing-North,44-11 UTOPIA PARKWAY,1,0,1,3000,1392,1930,898000,3/3/2017 0:00
4,Rego Park,61-61 AUSTIN STREET,1,0,1,2400,1344,1925,898000,3/20/2017 0:00
4,Maspeth,50-11 63RD   STREET,1,0,1,2000,1520,1940,898000,4/5/2017 0:00
3,Dyker Heights,1363 79TH   STREET,1,0,1,1850,1512,1905,898000,9/7/2016 0:00
4,So. Jamaica-Baisley Park,155-34 115TH DRIVE,1,0,1,2000,1020,1920,1000,12/9/2016 0:00
4,South Ozone Park,135-27 124 STREET,1,0,1,2000,1020,1940,500,11/18/2016 0:00
4,South Jamaica,139-04 109TH   ROAD,1,0,1,2000,1020,1930,0,10/17/2016 0:00
4,Ozone Park,107-39 88TH   STREET,1,0,1,2000,1022,1935,0,5/4/2017 0:00
4,Ozone Park,88-05 97TH   AVENUE,2,0,2,2000,1022,1910,0,6/20/2017 0:00
4,Flushing-North,51-11 199TH   STREET,1,0,1,4000,1350,1955,898700,4/18/2017 0:00
5,Eltingville,595 WILSON AVENUE,2,0,2,4000,2350,1997,899000,4/21/2017 0:00
4,South Ozone Park,109-36 120 STREET,3,0,3,2517,2412,1920,899000,11/30/2016 0:00
4,Elmhurst,94-40 43 AVENUE,3,0,3,2500,2722,1920,899000,8/21/2017 0:00
3,East New York,378 BARBEY STREET,3,0,3,2500,4200,2007,899000,6/13/2017 0:00
3,Madison,2158 EAST 21ST   STREET,2,0,2,2250,1336,1930,899000,10/13/2016 0:00
4,Bayside,29-01 JORDAN STREET,2,0,2,2242,1600,1920,899000,10/28/2016 0:00
3,Bensonhurst,1536 82 STREET,2,0,2,2033,1200,1945,899000,11/22/2016 0:00
3,Borough Park,2147 59TH STREET,1,0,1,2003,1372,1925,899000,7/20/2017 0:00
3,Ocean Hill,618 BAINBRIDGE STREET,3,0,3,2000,2700,1899,899000,8/14/2017 0:00
4,Jackson Heights,79-15 21ST AVENUE,1,0,1,1800,2209,1960,899000,7/17/2017 0:00
3,Gravesend,89 BAY 40TH   STREET,2,0,2,1740,1728,1950,899000,12/21/2016 0:00
3,Bergen Beach,2036 EAST 72ND   STREET,1,0,1,2000,1036,1925,0,5/3/2017 0:00
4,South Ozone Park,124-15 115TH   AVENUE,1,0,1,2000,1036,1925,0,4/20/2017 0:00
4,Astoria,31-39 41ST STREET,2,0,2,1667,1909,1910,899000,5/22/2017 0:00
4,Douglaston,47-04 OVERBROOK STREET,1,0,1,4416,1713,1965,899600,9/23/2016 0:00
4,Flushing-South,76-18 174TH   STREET,1,0,1,4000,1512,1950,899888,4/17/2017 0:00
5,Grymes Hill,96 LOUIS STREET,1,0,1,28800,3993,1901,900000,9/1/2016 0:00
5,Rossville-Richmond Valley,4934 ARTHUR KILL ROAD,2,1,3,19250,1952,1930,900000,10/18/2016 0:00
4,Laurelton,230-15 141 AVENUE,1,0,1,2000,1040,1935,0,4/6/2017 0:00
5,Rossville-Port Mobil,566 INDUSTRIAL LOOP,0,1,1,16567,1940,1986,900000,6/1/2017 0:00
4,Holliswood,87-48 SANTIAGO STREET,1,0,1,15333,1766,1930,900000,11/17/2016 0:00
5,Rossville-Richmond Valley,104 MEADE LOOP,1,0,1,12790,3760,1987,900000,7/14/2017 0:00
5,Eltingville,25 IONIA AVENUE,2,0,2,12350,2660,1975,900000,9/7/2016 0:00
5,Todt Hill,583 OCEAN TERRACE,1,0,1,11110,1464,1960,900000,3/16/2017 0:00
5,Emerson Hill,200 COVERLY AVENUE,1,0,1,10933,3801,1985,900000,11/4/2016 0:00
5,West New Brighton,618 DELAFIELD AVENUE,4,0,4,9042,6190,1899,900000,6/19/2017 0:00
3,Old Mill Basin,1546 EAST 57TH STREET,1,0,1,2000,1056,1930,0,3/20/2017 0:00
4,Glendale,79-42 77TH ROAD,2,0,2,2000,1056,1920,0,4/28/2017 0:00
4,South Jamaica,111-48 147TH   STREET,1,0,1,2000,1056,1925,0,1/13/2017 0:00
4,Oakland Gardens,222-16 77TH   AVENUE,1,0,1,8060,1456,1940,900000,9/2/2016 0:00
2,Parkchester,1538 PURDY STREET,2,0,2,6602,2658,1915,900000,11/8/2016 0:00
3,Bergen Beach,2065 EAST 72ND   STREET,1,0,1,2000,1064,1925,0,4/4/2017 0:00
3,Bergen Beach,2064 EAST 74TH STREET,1,0,1,2000,1064,1925,0,5/24/2017 0:00
5,New Springville,795 KLONDIKE AVENUE,2,0,2,6480,2784,1970,900000,7/5/2017 0:00
3,East New York,180 FOUNTAIN AVENUE,1,0,1,2000,1065,1920,0,12/29/2016 0:00
3,East New York,180 FOUNTAIN AVENUE,1,0,1,2000,1065,1920,0,12/27/2016 0:00
3,East New York,180 FOUNTAIN AVENUE,1,0,1,2000,1065,1920,0,12/22/2016 0:00
4,Neponsit,194 BEACH 144 STREET,1,0,1,6201,4000,1950,900000,5/30/2017 0:00
4,Bayside,227-06 53RD   AVENUE,1,0,1,6135,1391,1950,900000,4/20/2017 0:00
3,East New York,1451 SUTTER AVENUE,1,0,1,6000,960,1960,900000,8/7/2017 0:00
4,Flushing-North,190-05 48TH   AVENUE,2,0,2,6000,1654,1960,900000,6/16/2017 0:00
4,Bayside,35-27 208TH STREET,1,0,1,6000,1996,1950,900000,4/18/2017 0:00
5,Dongan Hills,46 DURGESS STREET,1,0,1,6000,2445,1965,900000,6/12/2017 0:00
5,Princes Bay,107 BAYVIEW AVENUE,2,0,2,5977,2964,2010,900000,10/17/2016 0:00
4,Briarwood,139-68 86 ROAD,2,0,2,5700,2024,1920,900000,6/30/2017 0:00
4,Belle Harbor,249 BEACH 139TH STREET,1,0,1,5700,2116,1935,900000,8/17/2017 0:00
4,Kew Gardens,85-11 123RD STREET,1,0,1,2000,1080,1930,0,3/1/2017 0:00
2,Riverdale,5435 SYLVAN AVENUE,3,0,3,5476,3696,1960,900000,9/2/2016 0:00
2,East Tremont,1293-1295 RODMAN PLACE,1,0,1,5354,1000,1910,900000,5/24/2017 0:00
3,Ocean Hill,1994 BERGEN STREET,0,0,0,5334,0,0,900000,8/22/2017 0:00
4,Rosedale,139-22 CANEY LANE,1,0,1,5008,1900,1930,900000,1/17/2017 0:00
4,Jackson Heights,82-14 31 AVENUE,1,0,1,5000,1536,1920,900000,11/7/2016 0:00
3,Sheepshead Bay,2150 EAST 22ND   STREET,1,0,1,2000,1088,1920,0,3/20/2017 0:00
4,So. Jamaica-Baisley Park,150-27 115 ROAD,1,0,1,2000,1088,1920,0,5/19/2017 0:00
2,Mott Haven/Port Morris,872 EAST 147TH STREET,2,0,2,5000,2106,1901,900000,9/12/2016 0:00
3,Seagate,3823 BEACH 38TH STREET,2,0,2,5000,2282,1925,900000,8/2/2017 0:00
4,Howard Beach,9807 165TH   AVENUE,2,0,2,5000,2960,2000,900000,5/12/2017 0:00
4,Maspeth,60-17 56TH ROAD,2,1,3,5000,4500,1915,900000,10/19/2016 0:00
4,Flushing-South,64-16 138TH   STREET,1,0,1,4807,1099,1945,900000,7/11/2017 0:00
4,Jamaica Estates,178-46 KILDARE ROAD,1,0,1,4800,1500,1950,900000,9/28/2016 0:00
4,College Point,11-27 128TH   STREET,1,0,1,4750,1135,1930,900000,1/31/2017 0:00
5,Willowbrook,7 WASHINGTON AVENUE,1,0,1,4658,2880,1996,900000,5/5/2017 0:00
4,Richmond Hill,93-01 107TH   STREET,1,0,1,2000,1104,1920,0,12/19/2016 0:00
4,South Ozone Park,115-36 125TH STREET,2,0,2,2000,1104,1920,0,3/21/2017 0:00
5,Grant City,105 ADAMS AVENUE,1,0,1,2000,1104,1975,0,11/23/2016 0:00
5,South Beach,71 PIAVE AVENUE,1,0,1,2000,1104,1980,0,8/6/2017 0:00
4,Howard Beach,160-27 80TH   STREET,1,0,1,4400,2411,1975,900000,9/14/2016 0:00
4,Flushing-North,189-03 50TH AVENUE,1,0,1,4386,1170,1950,900000,8/2/2017 0:00
4,Flushing-North,40-34 157TH STREET,1,0,1,4352,1936,1910,900000,8/17/2017 0:00
3,Gravesend,2210 WEST 5 STREET,1,0,1,2000,1108,1930,0,9/27/2016 0:00
4,Flushing-North,2903 161ST STREET,1,0,1,4320,2293,1925,900000,1/18/2017 0:00
4,Beechhurst,14-63 BURTON STREET,1,0,1,4200,1215,1945,900000,9/23/2016 0:00
4,Whitestone,145-74 4TH AVENUE,1,0,1,4100,2010,1950,900000,7/28/2017 0:00
4,Richmond Hill,101-12 126TH   STREET,2,0,2,4037,3233,1925,900000,11/4/2016 0:00
3,Borough Park,1458 51ST STREET,3,0,3,4007,6300,1970,900000,2/8/2017 0:00
4,Whitestone,22-12 MURRAY STREET,1,0,1,4000,999,1950,900000,2/22/2017 0:00
4,Fresh Meadows,75-32 195TH STREET,1,0,1,4000,1458,1955,900000,6/12/2017 0:00
4,Fresh Meadows,7503 188TH STREET,1,0,1,4000,1600,1940,900000,10/14/2016 0:00
3,Ocean Parkway-North,252 EAST 9TH   STREET,2,0,2,4000,1700,1901,900000,3/24/2017 0:00
4,Fresh Meadows,73-27 189TH   STREET,1,0,1,4000,1704,1955,900000,9/8/2016 0:00
4,Flushing-North,42-16 159TH   STREET,1,0,1,4000,1721,1920,900000,8/3/2017 0:00
4,Fresh Meadows,7531 194TH ST,1,0,1,4000,1762,1955,900000,12/14/2016 0:00
4,Oakland Gardens,64-26 232ND STREET,1,0,1,4000,1782,1950,900000,9/16/2016 0:00
4,Briarwood,144-25 COOLIDGE AVENUE,1,0,1,4000,1900,1940,900000,3/16/2017 0:00
5,Eltingville,100 VINELAND AVENUE,2,0,2,4000,2096,2011,900000,7/19/2017 0:00
4,Bayside,45-03 202ND   STREET,2,0,2,4000,2150,1955,900000,2/17/2017 0:00
4,Bayside,45-03 202ND   STREET,2,0,2,4000,2150,1955,900000,11/7/2016 0:00
4,Ozone Park,132-27 79TH STREET,2,0,2,4000,2360,1960,900000,7/25/2017 0:00
4,Flushing-South,67-53 168TH   STREET,1,0,1,4000,2490,2001,900000,1/13/2017 0:00
3,Flatbush-East,1400 SCHENECTADY AVENUE,2,0,2,4000,3000,1925,900000,1/18/2017 0:00
4,Middle Village,8402 60TH AVENUE,0,0,0,4000,3000,1935,900000,9/9/2016 0:00
4,Flushing-North,58-32 138TH   STREET,2,0,2,4000,3100,2007,900000,2/21/2017 0:00
4,Jackson Heights,37-32 75TH STREET,0,4,4,4000,3300,1945,900000,6/27/2017 0:00
4,Richmond Hill,115-04 103RD   AVENUE,3,0,3,4000,3378,1920,900000,5/30/2017 0:00
3,Bedford Stuyvesant,474 HANCOCK,1,0,1,2000,1120,1901,2352,4/21/2017 0:00
4,Hollis,102-21 188TH   STREET,1,0,1,2000,1120,1940,10,11/5/2016 0:00
4,Kew Gardens,84-81 126TH STREET,1,0,1,2000,1120,1925,0,3/26/2017 0:00
4,So. Jamaica-Baisley Park,116-44 146 ST,1,0,1,2000,1120,1920,0,5/23/2017 0:00
3,Flatbush-East,1912 NEW YORK AVENUE,2,0,2,4000,4380,1930,900000,12/2/2016 0:00
4,Bayside,58-45 214 STREET,1,0,1,3995,1418,1945,900000,2/9/2017 0:00
4,Hillcrest,164-01 GOETHALS AVENUE,0,1,1,3920,8300,1931,900000,4/28/2017 0:00
3,Midwood,2328 OLEAN STREET,1,0,1,3900,1343,1925,900000,1/30/2017 0:00
4,Flushing-North,41-20 HAIGHT STRET,2,0,2,2000,1136,1920,0,10/5/2016 0:00
4,Hollis,104-17 187TH   STREET,1,0,1,2000,1136,1925,0,2/23/2017 0:00
4,Hollis,104-17 187TH   STREET,1,0,1,2000,1136,1925,0,2/23/2017 0:00
4,East Elmhurst,22-11 98TH   STREET,2,0,2,3897,1980,1930,900000,7/24/2017 0:00
4,Corona,35-18 104TH   STREET,1,0,1,2000,1140,1920,0,5/1/2017 0:00
4,Bayside,38-05 211TH STREET,2,0,2,3850,1398,1930,900000,2/6/2017 0:00
4,Flushing-North,157-18 25TH DRIVE,1,0,1,3800,1196,1950,900000,5/9/2017 0:00
4,Middle Village,66-59 75 STREET,1,0,1,2000,1146,1920,0,9/22/2016 0:00
3,Flatbush-East,607 EAST 38TH   STREET,1,0,1,2000,1148,1920,0,11/28/2016 0:00
4,Flushing-North,166-24 26TH AVE,1,0,1,3800,1624,1940,900000,3/16/2017 0:00
3,Mill Basin,283 WHITMAN DRIVE,1,0,1,3800,2941,1960,900000,11/10/2016 0:00
4,College Point,5-23 COLLEGE POINT BLVD,2,0,2,3675,1748,1930,900000,1/30/2017 0:00
2,Williamsbridge,960 EAST 232 STREET,7,0,7,3611,5143,1931,900000,12/19/2016 0:00
4,Flushing-South,63-31 137TH STREET,1,0,1,3427,2180,1955,900000,9/20/2016 0:00
4,College Point,3-34 126TH STREET,2,0,2,3413,2244,1925,900000,3/16/2017 0:00
5,South Beach,54 FOCH AVENUE,2,0,2,3360,2520,2008,900000,3/28/2017 0:00
4,Whitestone,15-55 CLINTONVILLE STREET,2,0,2,3343,1829,1930,900000,2/24/2017 0:00
4,Jackson Heights,21-31 72ND   STREET,1,0,1,2000,1152,1925,0,8/26/2017 0:00
4,Ozone Park,95-27 78TH STREET,1,0,1,2000,1152,1920,0,1/9/2017 0:00
4,Flushing-North,45-59 UTOPIA PARKWAY,1,0,1,3300,1179,1945,900000,7/31/2017 0:00
4,South Jamaica,155-05 108TH   AVENUE,2,0,2,2000,1155,1910,0,10/5/2016 0:00
4,Bayside,15-88 208TH STREET,2,0,2,3200,3267,1975,900000,12/27/2016 0:00
3,Crown Heights,1665 STERLING PLACE,4,0,4,3194,3200,1924,900000,9/13/2016 0:00
4,Corona,102-50 46TH AVENUE,2,0,2,3117,1432,1920,900000,10/12/2016 0:00
3,Marine Park,1662 EAST 31ST STREET,1,0,1,3100,1380,1925,900000,5/24/2017 0:00
3,Midwood,1475 EAST 17TH STREET,2,0,2,3100,2600,1925,900000,9/23/2016 0:00
3,Park Slope,656 WARREN STREET,3,0,3,2000,1162,1899,0,3/3/2017 0:00
4,Elmhurst,92-14 53RD AVENUE,1,0,1,3003,1900,1930,900000,10/19/2016 0:00
4,Whitestone,150-34 19TH   AVENUE,2,0,2,3000,1184,1925,900000,11/15/2016 0:00
3,Ocean Parkway-North,1165 OCEAN PARKWAY,1,0,1,3000,1274,1930,900000,10/11/2016 0:00
4,Jackson Heights,31-09 76TH   STREET,3,0,3,3000,1440,1960,900000,5/4/2017 0:00
4,East Elmhurst,95-15 24TH AVENUE,2,0,2,3000,1584,1940,900000,12/12/2016 0:00
4,Flushing-North,43-46 192ND   STREET,2,0,2,3000,1760,1999,900000,12/5/2016 0:00
3,Flatbush-East,1229 EAST 32ND   STREET,1,0,1,3000,1930,1925,900000,12/22/2016 0:00
3,Bensonhurst,1936 79TH   STREET,2,0,2,3000,1959,1915,900000,10/19/2016 0:00
4,Richmond Hill,107-48 125TH STREET,1,0,1,2000,1170,1925,0,11/14/2016 0:00
4,Richmond Hill,107-43 124TH STREET,1,0,1,2000,1170,1925,0,2/22/2017 0:00
3,Bay Ridge,824 72ND STREET,2,0,2,3000,2220,1925,900000,10/17/2016 0:00
3,Sheepshead Bay,2163 EAST 22ND STREET,2,0,2,3000,2480,1925,900000,3/1/2017 0:00
4,Jamaica Hills,84-81 160TH   STREET,2,0,2,3000,2490,1930,900000,1/13/2017 0:00
4,South Ozone Park,119-12 111TH AVENUE,1,0,1,2000,1180,1930,0,2/1/2017 0:00
4,South Ozone Park,134-20 116TH   AVENUE,2,0,2,2000,1180,1925,0,2/14/2017 0:00
4,Flushing-North,153-02 58TH ROAD,1,0,1,2942,1683,1950,900000,7/6/2017 0:00
4,East Elmhurst,23-15 97TH   STREET,2,0,2,2925,2244,1925,900000,7/11/2017 0:00
4,Forest Hills,108-50 65TH   ROAD,1,0,1,2920,2324,1940,900000,7/14/2017 0:00
4,Flushing-South,147-02 70TH   ROAD,1,0,1,2884,2160,1945,900000,1/24/2017 0:00
3,Flatbush-East,1005 EAST 46TH STREET,0,1,1,2867,2897,1950,900000,12/5/2016 0:00
4,Jackson Heights,23-52 91ST STREET,2,0,2,2838,3034,2010,900000,11/29/2016 0:00
4,Woodhaven,86-12 102ND STREET,4,0,4,2813,3450,1931,900000,11/28/2016 0:00
4,Corona,108-12 41 AVENUE,3,0,3,2800,1434,1910,900000,11/10/2016 0:00
3,Cypress Hills,680 JAMAICA AVENUE,3,0,3,2795,3007,2016,900000,1/25/2017 0:00
3,Gravesend,2406 MCDONALD AVENUE,2,0,2,2788,2146,1910,900000,10/7/2016 0:00
3,Flatbush-East,1194 EAST 46TH STREET,1,0,1,2000,1196,1925,0,4/25/2017 0:00
5,South Beach,83 NUGENT AVENUE,1,0,1,2000,1198,2012,0,7/29/2017 0:00
4,Maspeth,66-10 54TH AVENUE,2,0,2,2778,1856,1930,900000,8/16/2017 0:00
4,Ridgewood,1707 PUTNAM AVENUE,7,0,7,2742,5600,1930,900000,10/6/2016 0:00
4,Ridgewood,1705 PUTNAM AVENUE,8,0,8,2742,5600,1930,900000,10/6/2016 0:00
3,Midwood,1058 EAST 29TH STREET,1,0,1,2667,1632,1930,900000,1/9/2017 0:00
3,Ocean Parkway-North,498 EAST 7TH STREET,2,0,2,2667,1954,1925,900000,6/19/2017 0:00
3,Flatbush-Central,1160 ROGERS AVENUE,3,0,3,2625,3600,1930,900000,3/17/2017 0:00
3,Ocean Parkway-North,1551 EAST 4TH   STREET,1,0,1,2600,1472,1920,900000,9/15/2016 0:00
4,East Elmhurst,31-31 97TH STREET,2,0,2,2600,1596,1910,900000,4/19/2017 0:00
3,Flatbush-Central,799 CONEY ISLAND AVENUE,0,2,2,2572,2900,1930,900000,9/12/2016 0:00
3,Borough Park,1145 53RD STREET,3,0,3,2554,2750,1920,900000,3/6/2017 0:00
4,Corona,38-09 99TH   STREET,2,0,2,2544,2160,1920,900000,1/23/2017 0:00
3,Sunset Park,765 40TH STREET,4,0,4,2538,3280,1931,900000,4/13/2017 0:00
4,Bayside,214-11 45TH   ROAD,1,0,1,2528,1608,1920,900000,8/4/2017 0:00
3,Kensington,130 CLARA ST,2,0,2,2525,2000,1920,900000,1/5/2017 0:00
4,Long Island City,34-39 9 STREET,3,0,3,2521,2436,1920,900000,6/7/2017 0:00
